"","intercept","MANBAL (63905)","IKZF1 (10320)","PTPN7 (5778)","RASAL3 (64926)","WASL (8976)","CD53 (963)","GMFG (9535)","INPP5D (3635)","PTPRC (5788)","CNN3 (1266)","RASGRP2 (10235)","PHLDB1 (23187)","PARVA (55742)","RCSD1 (92241)","P2RY8 (286530)","PPIC (5480)","SH2D3C (10044)","CD38 (952)","SH3BP4 (23677)","RHOH (399)","TPM1 (7168)","LAMB1 (3912)","TEAD1 (7003)","WAS (7454)","MYB (4602)","SPN (6693)","NCKAP1L (3071)","GNG12 (55970)","SDC3 (9672)"
"G361_SKIN",1,0.211371122153023,-0.450452442984167,-0.514154246170894,-0.496347000063941,1.54902865628948,-0.554677152727507,-0.623071572171929,-0.709063818992133,-0.472967853330306,0.429391477205641,-0.12650165942417,-0.136570254101752,0.349587681596274,-0.548969530057744,-0.495303629013393,-0.227018631987031,-0.583958888834282,-0.481267390512249,0.798168143909524,-0.512574504924446,-0.607311687814066,0.52826017045841,0.979282324764483,-0.628395218582404,-0.329531320134019,-0.524692534802386,-0.505942869789658,1.05231671310766,1.78334653952252
"G401_SOFT_TISSUE",1,0.00725380201662214,-0.4763607528253,-0.502528886768564,-0.496347000063941,0.180549361651584,-0.554677152727507,-0.656147652486201,-0.0345713487129113,-0.504669889601887,0.608571953571061,-0.205636228454282,0.237066284794236,0.229502561123763,-0.524725978236728,-0.48805279698033,-1.29476207517496,0.723329671880759,-0.513428484201071,0.390871641739716,1.71443142289722,0.356255078827816,-1.4327679130218,0.490345747368864,-0.260963186677457,-0.980125654268782,-0.427805799261102,-0.505942869789658,-1.40371613106233,0.580117586699838
"GB1_CENTRAL_NERVOUS_SYSTEM",1,0.279843026147075,-0.44412393717846,-0.532018338522212,-0.328154460851778,0.463146729794885,-0.510915587158838,-0.443522778725258,-0.689560441191017,-0.472967853330306,1.46368535222052,-0.586694464968508,0.415001115120139,0.668543813629018,-0.530700000557442,-0.473764052760636,-0.476248944775749,-0.540420384083192,-0.391661773369695,1.07857043310933,-0.532703056025147,0.674940798996126,0.449394644172837,0.773360994606628,-0.58410106848953,-0.181838561806696,0.0117629533095623,-0.426581728694076,1.02737556215625,1.05583457749176
"GCT_SOFT_TISSUE",1,0.620346032894867,-0.482992062467805,-0.290630561801331,-0.447093374707689,-0.263296179603589,-0.21842226716284,0.25662113123842,-0.56144649936951,-0.380731402063451,0.093092688187194,-0.612185415689102,0.645676260725674,1.02904840178246,-0.47336461559902,0.496443533301498,0.477844605134045,-0.575089167977791,-0.323751269408413,0.494014379863834,-0.425482242042492,0.679479149606368,0.541692055241482,0.638537165828498,-0.435524679414504,-0.819660226991594,-0.20131053884132,-0.203576834397022,0.591291324525665,0.0432044821440713
"GMS10_CENTRAL_NERVOUS_SYSTEM",1,1.55512546120328,-0.4763607528253,-0.496798206962452,-0.300840364855132,0.0201351855941085,-0.427547609871709,-0.504545895199841,-0.594060170094464,-0.466807202376471,1.186075358542,-0.277150543124569,0.856521994142823,1.5174903401559,0.57823215352864,-0.276616630126768,1.12722439132963,-0.566301957348095,-0.363825738116833,0.550021747138644,-0.525930338857519,1.4723350549006,0.645642289325364,0.994842547270848,-0.621893023741108,-0.809498135165723,-0.295593104906192,-0.439199621098421,1.18274904313375,0.781641789101892
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",1,-1.25727543387389,2.45447383482746,2.20350370959493,2.05921999320396,-1.31638407858251,2.52663513906866,1.65442500372439,2.08461946531535,2.26329030172171,-0.376381510306484,0.863367846145686,-2.13740250922829,-1.73289185735875,2.03694470084992,2.558922197248,-1.94421907709601,2.56592782399389,2.59718892807902,-1.93284712484378,2.53967291547987,-2.13189119652515,-2.06154596875595,-2.29079862506896,2.29522663053897,1.39617027553662,2.49439876865777,2.26275919946235,-1.94489636779141,0.322646544604429
"HCC1569_BREAST",1,1.22751331883103,-0.4763607528253,-0.479922120265706,-0.496347000063941,1.51074212654359,-0.392079891457001,-0.603373106474185,-0.670601415374545,-0.448664908072326,0.576410406909998,-0.306890997098204,0.494907362242801,0.113733466735606,-0.205158578772918,-0.4667233930908,0.249044222128704,-0.490692148427856,-0.435253104747656,0.220358997745546,-0.539540584867858,0.160322254900989,0.7603018866095,-0.526697519330739,-0.383016793149561,-0.676725663117,-0.45658129041346,-0.471776382353245,0.176295901180668,1.06273449893445
"HCC2935_LUNG",1,0.235600667607567,-0.431637715233045,-0.437075554493657,-0.487938137391964,1.51147393827695,-0.432136168139446,-0.383447448156375,-0.594060170094464,-0.472967853330306,-0.354952590991541,-0.549996124212696,0.322005623128076,-0.104712471324921,-0.0760859507778992,-0.48805279698033,0.591498935357575,0.248947319946741,-0.473418572781953,0.694621632768009,-0.473942593411778,0.019872210872096,0.455097126439322,0.580765319677836,-0.334179221022279,-0.026510360261548,-0.511773414606646,-0.465138663629626,0.15389053680135,0.334019914920655
"HCC4006_LUNG",1,-0.983925236625739,-0.383827961759902,-0.514154246170894,-0.342146457121029,0.329125738432747,-0.475137914734195,-0.631154508652356,0.420226048176694,-0.41949990634932,0.210165930105328,-0.365422694055456,0.545045970214774,1.04258746165485,-0.451815349455587,-0.473764052760636,1.10272251534088,-0.458937281645687,-0.40593874895786,0.92445689858952,0.106871737085121,0.760937219773168,0.0430708074890879,0.593050338541994,-0.45564062609919,-0.478560013280611,-0.518201309686961,-0.492075603133753,0.539814660032203,0.662568827859811
"HCC70_BREAST",1,0.219306177446584,-0.496448146810141,-0.520051035186076,-0.479611313712441,1.41310401164211,-0.436760999971387,-0.498127136066806,-0.683181793398938,-0.408187479455812,0.754409562810411,-0.631882221170426,-0.0101546197443544,-0.0966309349219349,-0.495676844245843,-0.473764052760636,0.85245520308486,-0.200949115190431,0.981087070639341,0.480083127408257,-0.51922121621723,0.330964661493424,-0.398151607626339,-0.177296740944746,-0.628395218582404,0.205361168213473,-0.468452855194114,-0.492075603133753,1.14158885577391,0.568433372662942
"HCT116_LARGE_INTESTINE",1,0.172224205337824,-0.456839276854341,-0.426817953117463,-0.487938137391964,0.30581468462568,-0.532387288026965,-0.619074570900653,-0.458246741980481,-0.485465459882019,0.408757106532271,0.447078296217695,0.0976305984846776,0.265104815880515,-0.561450227715945,-0.473764052760636,-0.0842041024678836,-0.451162601289192,-0.521667796666645,0.527393634618749,-0.461515909559515,-0.814292136976232,-0.519224286506126,0.697159775417563,-0.615450757815265,-0.0481349954153535,-0.505407625763806,-0.420357029199326,0.27469922973714,0.202559400888853
"HCT15_LARGE_INTESTINE",1,-0.397508648094441,-0.489687443726968,-0.485495792932446,-0.496347000063941,0.4125736205666,-0.571970180595846,-0.729000809084826,-0.33363243770879,-0.485465459882019,0.91007200835567,-0.599332830450935,0.125155065080836,0.636506536599273,-0.542820655568897,-0.48805279698033,0.490226293823124,-0.629601502645452,-0.521667796666645,1.3162915794433,-0.567564424162782,0.00339342524035158,0.174297857233841,0.545175280853495,-0.401657388628456,1.00258408087673,-0.511773414606646,-0.492075603133753,-0.0633519933682585,-0.300507566821755
"HDQP1_BREAST",1,-0.0555896362580073,-0.463285523985535,-0.526005354758422,-0.479611313712441,0.219365674856559,-0.549024565951739,-0.669087110344514,-0.652157178366305,-0.472967853330306,-0.159206067086144,-0.625259608110941,0.0886320668799666,0.103332986606647,-0.0968491576487996,-0.480873402877522,0.483977947868929,-0.601952162973431,-0.357010522107025,-0.0722876202631862,-0.567564424162782,-0.0794890779533556,0.522265074179319,0.156556713058685,-0.369355493699613,-0.373949935210162,-0.474469828700243,-0.48524360667765,0.00584757286518235,-0.37765351231804
"HEC151_ENDOMETRIUM",1,0.0441826478862385,-0.482992062467805,-0.172613503230348,-0.487938137391964,-0.277023019219837,-0.392079891457001,-0.548216254671905,-0.510345649728027,-0.485465459882019,0.491546104740848,-0.498078061807012,0.557098787832825,0.409711681820462,-0.530700000557442,-0.480873402877522,0.374613971089922,-0.466776482908656,-0.513428484201071,-0.249636162797451,-0.567564424162782,0.62702701837017,-0.576091613034026,0.7230205807435,-0.58410106848953,-0.751456953683375,-0.511773414606646,0.173868445487718,0.103750518072042,0.285310418702023
"HEC1B_ENDOMETRIUM",1,0.30047952194008,-0.496448146810141,-0.496798206962452,-0.487938137391964,0.493698789799856,-0.48011699312862,-0.42090448354904,-0.689560441191017,-0.472967853330306,0.0863854305552979,-0.658966685124514,0.916700189336235,0.251065636470455,-0.542820655568897,-0.480873402877522,0.424903988566544,-0.398461060280485,-0.513428484201071,-0.396082890559216,-0.567564424162782,0.359949509345366,0.792875359694778,-0.181601013655856,-0.143898575051721,-0.895279258106437,-0.480542258964939,-0.465138663629626,0.540912091680931,0.975621393528948
"HEC251_ENDOMETRIUM",1,-0.181767433567228,-0.456839276854341,-0.474398888767242,-0.496347000063941,-0.027643134475283,-0.510915587158838,-0.691359110216596,-0.695999551000731,-0.448664908072326,0.734518290404888,-0.6057318926906,0.448388865148303,0.0450719147556666,-0.555178985566101,-0.48805279698033,0.898472311450027,-0.566301957348095,-0.513428484201071,0.119542519429353,-0.567564424162782,0.639388961785834,0.507648577360503,0.694565806985581,-0.351546099598656,-0.565266994385647,-0.474469828700243,-0.498974910983405,0.152782938535235,0.415215107388396
"HEC265_ENDOMETRIUM",1,0.428902481904354,-0.489687443726968,-0.496798206962452,-0.408114333610443,-0.138412844148881,-0.422994760590467,-0.623071572171929,-0.550914179887715,-0.425230113130907,0.620686103896617,-0.67993440928653,0.113802834463551,0.647935278015966,-0.518808050850499,-0.4667233930908,-0.209485450247965,-0.639000767567494,-0.489191317687089,1.22522307930751,-0.567564424162782,0.846258949411176,0.367688153820329,0.59195588799967,-0.508619072531271,-0.632322205330046,-0.505407625763806,-0.48524360667765,0.53282078220021,0.158465337716601
"HEC59_ENDOMETRIUM",1,0.188164105518684,-0.450452442984167,-0.496798206962452,-0.321243551373358,0.196924510206779,-0.516210086461312,-0.584361139889776,-0.676862482725185,-0.425230113130907,0.421910220922871,-0.26475324722781,0.579610329361114,0.404365293545799,-0.518808050850499,-0.432505717098607,1.03151951170275,-0.548969024606591,-0.442746767391739,-0.337920708054478,-0.553415123949995,0.445672771357063,0.529046652199771,1.07105118246231,-0.435524679414504,-0.918484437801848,-0.518201309686961,-0.48524360667765,-0.64890806122029,1.32355752037585
"HEC6_ENDOMETRIUM",1,1.51405720024233,-0.489687443726968,-0.426817953117463,-0.447093374707689,0.779278972657059,-0.396397535999098,-0.488638405885779,-0.33743816754314,-0.402603577615407,0.936329612851725,-0.538147689787145,0.663933100627484,0.0680175673713503,-0.524725978236728,-0.480873402877522,0.819274350305971,0.429742406522794,-0.497191805730258,1.82659737876349,-0.567564424162782,0.983913108600126,0.39115247392073,1.17823517017582,-0.514144642056938,-0.376653204344531,-0.427805799261102,-0.492075603133753,0.656951006717706,0.55254635926346
"HEP3B217_LIVER",1,0.283519423151088,-0.496448146810141,-0.496798206962452,-0.504839534385152,0.425769405395,-0.521552938024656,-0.714579135059356,-0.702500280022127,-0.485465459882019,0.388981268623978,-0.370117968346995,0.671119330881487,0.0654303853194871,-0.548969530057744,-0.175946118319985,0.626139367309404,-0.639000767567494,-0.521667796666645,-0.0804414597263967,-0.02062516505966,0.609375075084843,0.656002985844705,0.3179640784106,-0.530988370466726,0.152962143505729,-0.486671177763966,-0.498974910983405,-0.565212473519307,0.460808500809619
"HEPG2_LIVER",1,-0.101216585258959,-0.503275458877791,-0.538091153952658,-0.496347000063941,-0.190624742619847,-0.543426071745015,-0.151139148402324,1.22599252629116,-0.504669889601887,0.335636469618068,-0.658966685124514,-0.573118648254273,-0.400565239956346,-0.555178985566101,0.363585339556241,-0.363802194915088,-0.620294842824298,-0.521667796666645,0.62385407537546,-0.385618405549727,-0.18501185687311,0.301543654021519,-0.487665309588047,-0.628395218582404,-0.986600965402777,-0.181641794068162,-0.498974910983405,-1.96784662665848,-1.36206777828208
"HGC27_STOMACH",1,-0.562040465599923,-0.496448146810141,-0.479922120265706,-0.479611313712441,-0.586040042647378,-0.516210086461312,-0.691359110216596,-0.715691393499605,-0.485465459882019,0.148469288754487,-0.119700857108704,0.0719307557207585,-0.464648075425801,-0.555178985566101,-0.495303629013393,-0.201781280657093,-0.611078981131811,-0.465643453958813,-0.585080475815881,-0.505989054514921,-0.559792200074201,0.471926159770838,-0.150310394602221,-0.308912099912696,0.123226719438985,-0.499102754494841,-0.48524360667765,-0.276485593684177,-0.414960924239194
"HLF_LIVER",1,1.55166307342941,-0.496448146810141,-0.502528886768564,-0.504839534385152,-0.330661842695906,-0.387793878294441,-0.631154508652356,-0.652157178366305,-0.425230113130907,0.597457163735301,-0.492522840072115,0.52355746183768,0.831825857962322,-0.512945174749275,-0.304118105516324,0.379158630018779,-0.59291268412729,-0.513428484201071,1.38630158366937,-0.505989054514921,1.49461969693157,0.716206098014158,0.886928686976716,-0.590259530397934,-0.901008433882141,-0.389521353124521,-0.402008186918416,0.865948163040761,0.371675158502782
"HMC18_BREAST",1,-1.06232745470518,-0.463285523985535,-0.479922120265706,-0.496347000063941,-0.33848889371723,-0.521552938024656,-0.748842567819074,-0.62831890794607,-0.491804683167919,-2.02376111899458,-0.46534127843234,-0.566779689771163,-0.225186775925585,-0.542820655568897,-0.480873402877522,0.374019013729891,-0.00815690034456566,-0.513428484201071,0.120449763897587,-0.567564424162782,-1.23884532685998,-1.53760253402959,-0.0928726735652666,-0.425679715185994,-0.613038675034118,-0.480542258964939,-0.478477620881185,0.253601525316597,-0.103055346649649
"HMCB_SKIN",1,0.900644844033339,-0.510170705514339,-0.526005354758422,-0.504839534385152,0.583757781614421,-0.543426071745015,-0.743814069242993,-0.722384265358856,0.655576210819253,0.752671875708786,0.038594656518935,0.265567469252845,-0.222330880238794,-0.555178985566101,-0.495303629013393,-0.410759652406146,-0.165959250962739,-0.505270348547562,-0.814822983665895,-0.560454750463818,-0.683888911669952,0.401978790530058,0.0515955538246976,-0.602741663968424,0.0711326255094728,-0.524692534802386,-0.505942869789658,0.921025998697569,1.21523090930039
"HOS_BONE",1,0.463289731413148,-0.4763607528253,-0.526005354758422,-0.504839534385152,-0.391776138518008,-0.505668572794506,-0.764212266815222,-0.695999551000731,-0.485465459882019,0.84773790044873,-0.260665450938186,1.14987419364507,1.08547767166187,-0.501380545037219,-0.48805279698033,-0.265921459149797,-0.231131182068109,-0.521667796666645,0.974480524608345,-0.546444177814121,1.14668148557965,0.254221471286373,1.07720202443906,-0.401657388628456,-0.779872773701353,-0.511773414606646,-0.505942869789658,0.729538384795237,-0.261125662669126
"HPAC_PANCREAS",1,-0.612435579567151,-0.4763607528253,-0.4581229131466,-0.314388151807306,0.140666738276328,-0.505668572794506,-0.603373106474185,-0.664397527519642,-0.479186899950238,-0.292894081453577,-0.586694464968508,-0.686322752674703,-0.523277522000713,-0.524725978236728,-0.473764052760636,0.155879962822317,-0.490692148427856,-0.521667796666645,-0.196302124168235,-0.480237932033868,-1.12398670226213,0.297389790687451,-0.24643877264975,-0.514144642056938,0.18752694950255,-0.486671177763966,-0.48524360667765,-0.030765362781053,-0.359284416600099
"HS294T_SKIN",1,1.34784174959386,-0.489687443726968,-0.479922120265706,-0.463197487516479,0.498116382806951,0.333412973042532,-0.464113457595426,-0.166291085859701,-0.41949990634932,0.687387926006701,-0.708824927387134,1.07246122084579,0.825489351299832,-0.530700000557442,-0.473764052760636,0.203754175251538,-0.540420384083192,-0.442746767391739,-0.0922385826029025,-0.560454750463818,0.55649131992902,1.01883204476751,0.463417378995243,-0.525328575130767,-0.883960457055161,-0.416638514632777,-0.48524360667765,0.721197058436238,2.35217343868742
"HS683_CENTRAL_NERVOUS_SYSTEM",1,0.586572951883896,-0.44412393717846,-0.447508507951284,-0.439153850874778,0.803307894256193,-0.436760999971387,-0.231035384676106,-0.583014056816306,-0.324091157491062,0.893965639311623,-0.638563183995268,1.01649208610505,1.2008808045077,-0.391264372644277,-0.315416046664258,1.15214444159501,-0.540420384083192,-0.363825738116833,1.01963465801812,-0.505989054514921,1.25605873800666,1.3565309185402,0.847906885197956,-0.486943509190271,-0.382091442374128,-0.450724771676099,-0.426581728694076,0.551785425165029,0.537258939804175
"HS695T_SKIN",1,0.390333018439433,-0.489687443726968,-0.496798206962452,-0.496347000063941,0.953718234895984,-0.500468199174814,1.07437623750617,-0.405627855955986,-0.436842885420373,0.16997957735026,0.285052049227443,0.973773484906455,0.753314287655257,-0.561450227715945,-0.495303629013393,0.893190280976247,-0.548969024606591,-0.489191317687089,-0.471315628702819,-0.532703056025147,0.761898355523475,1.5596503385911,0.295676125046908,-0.249472830861905,-0.794527860831739,1.96645714307158,-0.505942869789658,0.750242710577589,1.51594691625375
"HS739T_BREAST",1,0.148728180282318,-0.482992062467805,-0.538091153952658,-0.504839534385152,-0.156762718073531,-0.48011699312862,-0.50778381706749,-0.683181793398938,-0.431010806966193,0.727698912951233,-0.106279544344187,1.27639380023914,1.69489748321554,-0.548969530057744,-0.480873402877522,1.11012857067912,-0.629601502645452,-0.420466210540768,0.876764629290373,-0.567564424162782,1.92500090615115,0.937137611672433,0.809136348306502,-0.609067326189777,-0.840440603791747,-0.524692534802386,-0.505942869789658,1.05120864154917,1.20502183435145
"HS766T_PANCREAS",1,1.62559950449362,-0.489687443726968,-0.485495792932446,-0.487938137391964,0.997630818324851,-0.460449992326777,0.539783191742034,-0.212312358448104,-0.466807202376471,0.473773979606721,-0.20943716059979,1.59057369142724,0.931892619951174,0.307523495414136,-0.446000595485467,1.16099126754252,0.38289222676787,-0.489191317687089,0.403304959136922,-0.480237932033868,-0.105756242310468,0.578228680152661,-0.326127114971548,-0.347163759820732,-0.91261021790117,-0.462490334683576,-0.37826780893199,0.368276007019443,-0.197274704838637
"HS840T_UPPER_AERODIGESTIVE_TRACT",1,0.392540988294221,-0.482992062467805,-0.502528886768564,-0.487938137391964,0.257171214459442,-0.510915587158838,0.840046773168253,-0.634200511775615,-0.472967853330306,0.912097531840202,0.440638475131417,0.929834649243623,1.49015730457097,-0.561450227715945,-0.48805279698033,0.735106048350857,-0.629601502645452,-0.473418572781953,1.22232884053203,-0.567564424162782,1.27598662546026,0.790014027658286,0.944716802786592,-0.525328575130767,-0.334612298366755,-0.511773414606646,-0.505942869789658,1.01944599909661,1.02246663810842
"HS852T_SKIN",1,0.0665411548769518,-0.482992062467805,-0.496798206962452,-0.447093374707689,0.145360937154404,-0.505668572794506,-0.573264047499971,-0.664397527519642,-0.485465459882019,1.09875152148905,-0.701498451306883,0.666209505540142,1.39823240169131,-0.548969530057744,-0.4667233930908,0.203754175251538,-0.59291268412729,0.620011293084245,0.703305596523155,-0.539540584867858,1.33998670859843,0.760106326302692,0.192534247382537,-0.334179221022279,-0.872822764610929,-0.505407625763806,-0.505942869789658,0.737683813701828,1.16104614422138
"HS936T_SKIN",1,0.210548022541378,-0.469792300144106,-0.508313886624128,-0.496347000063941,0.704072070402802,-0.549024565951739,-0.584361139889776,-0.566774534515392,-0.448664908072326,0.167800382614102,-0.67993440928653,0.363088753887701,0.719350979186379,-0.536731191424252,-0.495303629013393,0.173260882028768,-0.506979074843063,-0.521667796666645,1.51246628755181,-0.431363067926951,-0.595894058680527,0.240811104096484,0.701915153732687,-0.383016793149561,-0.6725698840435,-0.474469828700243,-0.458563271823608,0.994513757297571,2.01891369367209
"HS944T_SKIN",1,0.111517234780888,-0.482992062467805,-0.447508507951284,-0.431287503417556,0.229130957116898,-0.413993995672147,-0.455193560276395,-0.599651320987761,-0.466807202376471,0.760038223525089,-0.568123307160196,0.237392301575652,0.547491050443512,-0.501380545037219,-0.229587241522886,-0.324069763521051,-0.466776482908656,-0.473418572781953,0.739177701169513,-0.539540584867858,0.163958394126149,0.648688660119887,0.145395683927906,-0.58410106848953,-0.632322205330046,-0.427805799261102,-0.458563271823608,0.539204172081013,1.90636765546022
"HSC2_UPPER_AERODIGESTIVE_TRACT",1,-0.0935771505222854,-0.489687443726968,-0.508313886624128,-0.496347000063941,-0.828588281809535,-0.475137914734195,-0.764212266815222,-0.193528092568804,-0.491804683167919,-0.574715466665824,-0.592987317476878,0.354704151057619,0.286166964923455,-0.451815349455587,-0.473764052760636,0.237089040926095,-0.506979074843063,-0.505270348547562,-0.1540372189569,-0.560454750463818,-0.112435828803405,0.182550512585164,-0.521960715182951,-0.641583928816499,-0.829972873793126,-0.524692534802386,-0.452049047339309,-0.195370481666198,-0.425316141016772
"HT1197_URINARY_TRACT",1,0.506353660230277,-0.437852703703831,-0.491120836578152,-0.496347000063941,0.485564794025934,-0.409545014687683,-0.647688750744532,0.701066716552781,-0.454656771689291,0.780558843543299,-0.625259608110941,-1.12350772798355,0.429528383508151,-0.507136335141075,-0.4667233930908,0.665203016434889,-0.523551751341628,-0.450308866258086,0.943769799446201,-0.512574504924446,0.993115010143517,0.798949159420495,0.819654010247628,-0.481628039430216,-0.942489952080687,-0.511773414606646,-0.471776382353245,0.388007703032266,0.515183089077662
"HT1376_URINARY_TRACT",1,0.541158975159567,-0.496448146810141,-0.514154246170894,-0.487938137391964,0.76037912657132,0.281375297701953,-0.548216254671905,-0.610973599727563,-0.425230113130907,0.770247320851232,0.945756805967165,-0.134480036854789,0.261120310092658,2.33477267207114,-0.495303629013393,0.927555110039331,-0.160251569966805,-0.442746767391739,-1.25226526063628,-0.567564424162782,-0.572225082899055,0.530822715818679,0.830600769875667,-0.590259530397934,-0.243896951197381,-0.511773414606646,-0.492075603133753,0.497585168175131,0.197098509343803
"HT144_SKIN",1,0.458354666735325,-0.4763607528253,-0.485495792932446,-0.504839534385152,0.387404375798023,-0.48011699312862,-0.440643678464328,-0.380771875984043,-0.472967853330306,0.630277715664119,-0.599332830450935,0.755493565894988,0.768975354490368,-0.530700000557442,-0.480873402877522,0.404306795481489,-0.575089167977791,-0.513428484201071,0.269866624424409,-0.560454750463818,0.790178693889301,0.971998558759753,0.572784879622231,-0.571944572430146,-0.775055516224663,-0.444919852893323,-0.498974910983405,0.778042606262388,1.59402340469814
"HT29_LARGE_INTESTINE",1,0.41566489272137,-0.503275458877791,0.813658074135152,-0.487938137391964,0.252825463090993,-0.441422683441403,-0.639358997596992,1.00008911162173,-0.511198346510985,-1.70886790072952,-0.723693724865146,1.22645702176999,0.48676408556603,-0.530700000557442,-0.495303629013393,0.488037263101835,-0.620294842824298,-0.473418572781953,0.236559027809068,-0.505989054514921,0.238588784890833,-0.0786770482643766,0.252227313107919,-0.334179221022279,1.1647498737346,-0.427805799261102,-0.505942869789658,0.255496519672249,-1.53635080283829
"HUCCT1_BILIARY_TRACT",1,0.216300921094146,-0.482992062467805,-0.514154246170894,-0.504839534385152,0.217583090902439,-0.560384887561953,0.702068932836685,-0.683181793398938,-0.485465459882019,0.756267109184136,-0.140289027892312,-1.17632654603232,0.473329406506707,-0.281184927306851,-0.480873402877522,0.795088365593704,-0.629601502645452,-0.40593874895786,0.503816173995649,-0.546444177814121,0.821378362295557,0.190762593925645,-0.629748112433367,-0.609067326189777,-0.8145606369508,-0.505407625763806,-0.445594862644324,0.307648322463674,-1.16594514201572
"HUH1_LIVER",1,0.7585833040021,-0.469792300144106,-0.508313886624128,-0.504839534385152,-0.239887633084759,-0.495313644420326,-0.669087110344514,-0.658249784216093,-0.491804683167919,0.344320698900039,-0.625259608110941,-0.885786587366967,-0.365273515156454,-0.530700000557442,-0.48805279698033,0.0664925075550765,-0.620294842824298,-0.442746767391739,0.0795054621872687,-0.385618405549727,0.100064234183735,0.752315130654677,-0.433526884288258,-0.628395218582404,-0.466129487826087,-0.524692534802386,-0.48524360667765,-0.227246640380545,-0.542694909262538
"HUPT3_PANCREAS",1,-0.0679355826677046,-0.496448146810141,-0.538091153952658,-0.408114333610443,0.447245552130708,-0.436760999971387,-0.748842567819074,-0.702500280022127,-0.479186899950238,0.257857449351409,-0.638563183995268,-0.585027652335715,0.164248963952871,-0.524725978236728,-0.48805279698033,0.186862169719716,-0.482652794959273,-0.465643453958813,-0.090457682054535,-0.546444177814121,0.10295810177725,0.583117036356124,0.282171645115107,-0.525328575130767,0.141477339728509,-0.492857645938036,-0.498974910983405,0.334998631431545,-0.216745114775366
"IALM_LUNG",1,0.267174255905188,-0.496448146810141,-0.514154246170894,-0.487938137391964,0.485564794025934,-0.366822522599461,-0.504545895199841,-0.520262920730768,-0.436842885420373,0.66602746546046,-0.46534127843234,0.248397582491786,0.795191412927247,-0.530700000557442,-0.480873402877522,0.499080801177703,-0.639000767567494,-0.521667796666645,-0.295997626473731,-0.525930338857519,-0.0414162113407736,0.950655667405872,0.688938038281098,-0.655026283580257,0.243058649050575,-0.499102754494841,-0.439199621098421,0.688658160988372,0.570739737724439
"IGR37_SKIN",1,-0.719673816263614,-0.463285523985535,-0.526005354758422,-0.504839534385152,1.05635876831687,-0.566148857142448,-0.393889646969392,-0.695999551000731,-0.491804683167919,0.42383583345373,-0.731238905280519,0.112276804711424,1.39015978350933,-0.542820655568897,-0.48805279698033,-0.181786989018529,-0.583958888834282,-0.521667796666645,0.171354297725669,-0.51922121621723,-0.442371099698184,-0.0700339542086433,0.837094155368741,-0.435524679414504,-0.252907962821716,-0.499102754494841,-0.478477620881185,1.16568692748487,1.82905063906899
"IGR39_SKIN",1,0.150438209469514,-0.463285523985535,-0.508313886624128,-0.479611313712441,0.501053995237004,-0.470200854379799,-0.432096429506314,-0.709063818992133,-0.425230113130907,0.833826640815295,-0.694242086120801,1.01988933434263,0.824073954188665,-0.548969530057744,-0.473764052760636,0.550599871045616,-0.177479129477026,-0.513428484201071,1.33757215104055,-0.567564424162782,0.97244392801695,0.887209017565435,0.611419532738235,-0.0464917269360452,-0.809498135165723,-0.480542258964939,-0.48524360667765,0.633827276625854,1.04418219415082
"IPC298_SKIN",1,0.0526791028871742,-0.413320351762245,-0.485495792932446,-0.385553742793382,0.765891569402364,-0.387793878294441,-0.186012885148026,-0.634200511775615,-0.454656771689291,0.253761804268413,-0.723693724865146,0.482337567520482,0.967060468865187,-0.495676844245843,-0.4667233930908,-0.19149081907185,-0.506979074843063,-0.420466210540768,0.342497027671249,-0.467702236615073,-0.356233908460714,0.516588699181537,0.156833655721783,-0.497697273683258,-0.246138791870265,-0.416638514632777,-0.390037398286205,0.939403377774564,2.06506235338672
"ISTMES1_PLEURA",1,1.08220577491341,-0.184473902911026,-0.496798206962452,-0.504839534385152,-0.243558720876829,-0.516210086461312,-0.534403156541491,-0.435824871700013,-0.448664908072326,0.81493332437774,0.0162905669491037,0.948208374997335,1.16063443215372,-0.530700000557442,-0.4667233930908,0.543779164551438,-0.601952162973431,1.78953992151235,0.890494530847865,-0.539540584867858,1.52353050482032,0.220070059297563,0.6617307305031,-0.621893023741108,-0.409938792840497,-0.511773414606646,-0.48524360667765,1.42778114163409,0.414065317344477
"ISTMES2_PLEURA",1,0.845312025196897,-0.378077168842581,-0.474398888767242,-0.487938137391964,0.580982980104294,-0.400747282282269,-0.651901808230747,-0.658249784216093,-0.339059970376713,0.2317139708946,-0.645303533934941,0.538616034882691,0.390199923069488,-0.490024298410542,-0.473764052760636,0.67534900759208,-0.611078981131811,1.10254250620705,0.706322449026044,-0.546444177814121,0.979264641950733,0.387323642723071,0.865266210098238,-0.519714240489107,-0.91261021790117,-0.416638514632777,-0.478477620881185,1.15239930522285,-0.372356086920186
"JHH2_LIVER",1,1.43893132100983,-0.463285523985535,-0.514154246170894,-0.504839534385152,0.861695916509308,-0.460449992326777,-0.562388174409038,-0.670601415374545,-0.498205753511038,0.870164615567809,-0.631882221170426,0.895730230790044,0.787050188977229,-0.376993846702443,-0.446000595485467,0.768344316180195,-0.458937281645687,-0.497191805730258,0.818380119841991,-0.567564424162782,1.51461472511241,1.02254792940224,0.130924183512194,-0.596472734907684,-0.936410516692894,-0.480542258964939,-0.48524360667765,1.3674221593163,1.55053952747679
